MAT	<p>ec8a_b95a</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #993e0e;">deletion</span>	<strong><span style="color: #008672;">chromosome</span></strong> in which is missing a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #466a1d;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #883b85;">Robertsonian translocation</span>	fusion of two <strong><span style="color: #008672;">chromosome</span></strong>s that have short p arms	<span style="color: #745a12;">duplications</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is replicated	<span style="color: #006980;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>
MAT	<p>ec8a_6a02</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #a42b33;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #745a12;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #7838b1;">Robertsonian translocation</span>	can change two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a metacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #066d5a;">pericentric inversion</span>	includes the <strong><span style="color: #c1480a;">centromere</span></strong> and there is a break point in each arm	<span style="color: #466a1d;">paracentric inversion</span>	a portion of a single <strong><span style="color: #008672;">chromosome</span></strong> arm has broken off, <strong><span style="color: #56225d;">reverse</span></strong>d, and reattached in its original place
MAT	<p>ec8a_cba1</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #11703c;">paracentric inversion</span>	can change two monocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a dicentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #006980;">reciprocal translocation</span>	segments from two different <strong><span style="color: #008672;">chromosome</span></strong>s have been exchanged	<span style="color: #993e0e;">deletion</span>	<strong><span style="color: #008672;">chromosome</span></strong> in which is missing a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #7838b1;">Robertsonian translocation</span>	caused by breaks at or near the <strong><span style="color: #c1480a;">centromere</span></strong>s of two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s	<span style="color: #636205;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting extra copies of a gene
MAT	<p>ec8a_55b3</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #973562;">reciprocal translocation</span>	can change a metacentric <strong><span style="color: #008672;">chromosome</span></strong> into a submetacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #066d5a;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another	<span style="color: #636205;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material	<span style="color: #874f00;">deletion</span>	a part of a <strong><span style="color: #008672;">chromosome</span></strong> is left out during DNA replication	<span style="color: #006980;">pericentric inversion</span>	a portion of a <strong><span style="color: #008672;">chromosome</span></strong> that includes both arms has broken off, <strong><span style="color: #56225d;">reverse</span></strong>d, and reattached
MAT	<p>ec8a_630e</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #006b6e;">paracentric inversion</span>	a portion of a single <strong><span style="color: #008672;">chromosome</span></strong> arm has broken off, turned upside down, and reattached	<span style="color: #335ca5;">pericentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order in a <strong><span style="color: #008672;">chromosome</span></strong> that includes the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #636205;">deletion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is lost	<span style="color: #11703c;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another	<span style="color: #973562;">Robertsonian translocation</span>	caused by breaks at or near the <strong><span style="color: #c1480a;">centromere</span></strong>s of two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s
MAT	<p>ec8a_8785</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #636205;">duplications</span>	<strong><span style="color: #008672;">chromosome</span></strong> that has an extra copy of a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #335ca5;">Robertsonian translocation</span>	can change two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a metacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #11703c;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #006b6e;">paracentric inversion</span>	can change two monocentric <strong><span style="color: #008672;">chromosome</span></strong>s into an acentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #a42b33;">deletion</span>	a sequence of DNA is left out during DNA replication
MAT	<p>ec8a_7d3c</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #534abf;">reciprocal translocation</span>	segments from two different <strong><span style="color: #008672;">chromosome</span></strong>s have been exchanged	<span style="color: #a42b33;">deletion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is lost	<span style="color: #006980;">paracentric inversion</span>	can change two monocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a dicentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #066d5a;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #883b85;">Robertsonian translocation</span>	caused by breaks at or near the <strong><span style="color: #c1480a;">centromere</span></strong>s of two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s
MAT	<p>ec8a_ab77</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #006980;">pericentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order in a <strong><span style="color: #008672;">chromosome</span></strong> that includes the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #874f00;">deletion</span>	<strong><span style="color: #008672;">chromosome</span></strong> in which is missing a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #973562;">reciprocal translocation</span>	segments from two different <strong><span style="color: #008672;">chromosome</span></strong>s have been exchanged	<span style="color: #636205;">duplications</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is replicated	<span style="color: #066d5a;">non-reciprocal translocation</span>	the transferring of a <strong><span style="color: #008672;">chromosome</span></strong> segment from one <strong><span style="color: #008672;">chromosome</span></strong> to another non-homologous <strong><span style="color: #008672;">chromosome</span></strong>
MAT	<p>ec8a_d3b6</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #006980;">paracentric inversion</span>	a group of <strong><span style="color: #43861a;">genes</span></strong> on one arm of the <strong><span style="color: #008672;">chromosome</span></strong> is the <strong><span style="color: #56225d;">reverse</span></strong> of the normal order	<span style="color: #466a1d;">duplications</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is replicated	<span style="color: #a42b33;">deletion</span>	a part of a <strong><span style="color: #008672;">chromosome</span></strong> is left out during DNA replication	<span style="color: #7838b1;">reciprocal translocation</span>	a pair of non-homologous <strong><span style="color: #008672;">chromosome</span></strong>s swapping <strong><span style="color: #43861a;">genes</span></strong> with each other	<span style="color: #335ca5;">pericentric inversion</span>	a pair of homologous <strong><span style="color: #008672;">chromosome</span></strong>s that both have duplicated <strong><span style="color: #43861a;">genes</span></strong> and missing <strong><span style="color: #43861a;">genes</span></strong>
MAT	<p>ec8a_abb1</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #883b85;">Robertsonian translocation</span>	entire <strong><span style="color: #008672;">chromosome</span></strong> has attached to another at the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #636205;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #874f00;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material	<span style="color: #11703c;">pericentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order in a <strong><span style="color: #008672;">chromosome</span></strong> that includes the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #006b6e;">reciprocal translocation</span>	the exchange of broken <strong><span style="color: #008672;">chromosome</span></strong> segments between two nonhomologous <strong><span style="color: #008672;">chromosome</span></strong>s
MAT	<p>ec8a_eff8</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #973562;">Robertsonian translocation</span>	in humans, these alterations only occur with <strong><span style="color: #008672;">chromosome</span></strong>s 13, 14, 15, 21, and 22	<span style="color: #11703c;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another	<span style="color: #335ca5;">reciprocal translocation</span>	the Philadelphia <strong><span style="color: #008672;">chromosome</span></strong> is formed from this alteration of <strong><span style="color: #008672;">chromosome</span></strong>s 9 and 22	<span style="color: #006b6e;">pericentric inversion</span>	a group of <strong><span style="color: #43861a;">genes</span></strong> including the <strong><span style="color: #c1480a;">centromere</span></strong> is the <strong><span style="color: #56225d;">reverse</span></strong> of the normal order	<span style="color: #745a12;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division
MAT	<p>ec8a_cdac</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #534abf;">pericentric inversion</span>	a portion of a <strong><span style="color: #008672;">chromosome</span></strong> that includes both arms has broken off, <strong><span style="color: #56225d;">reverse</span></strong>d, and reattached	<span style="color: #636205;">deletion</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> is missing	<span style="color: #973562;">reciprocal translocation</span>	the exchange of broken <strong><span style="color: #008672;">chromosome</span></strong> segments between two nonhomologous <strong><span style="color: #008672;">chromosome</span></strong>s	<span style="color: #006b6e;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #1d6490;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>
MAT	<p>ec8a_655f</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #1d6490;">paracentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order within a <strong><span style="color: #008672;">chromosome</span></strong> that does<strong> <strong>NOT</strong> </strong>include the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #006b6e;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #745a12;">deletion</span>	when a <strong><span style="color: #008672;">chromosome</span></strong> breaks a part of it is lost	<span style="color: #534abf;">pericentric inversion</span>	a pair of homologous <strong><span style="color: #008672;">chromosome</span></strong>s that both have duplicated <strong><span style="color: #43861a;">genes</span></strong> and missing <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #973562;">reciprocal translocation</span>	segments from two different <strong><span style="color: #008672;">chromosome</span></strong>s have been exchanged
MAT	<p>ec8a_b04c</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #874f00;">deletion</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> is missing	<span style="color: #636205;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #534abf;">paracentric inversion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a single <strong><span style="color: #008672;">chromosome</span></strong> arm is <strong><span style="color: #56225d;">reverse</span></strong>d	<span style="color: #066d5a;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #973562;">Robertsonian translocation</span>	fusion of two <strong><span style="color: #008672;">chromosome</span></strong>s that have short p arms
MAT	<p>ec8a_9bd7</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #973562;">pericentric inversion</span>	<strong><span style="color: #c1480a;">centromere</span></strong> is included in the <strong><span style="color: #56225d;">reverse</span></strong>d loop that is formed during synapsis	<span style="color: #7838b1;">paracentric inversion</span>	a portion of a single <strong><span style="color: #008672;">chromosome</span></strong> arm has broken off, turned upside down, and reattached	<span style="color: #993e0e;">duplications</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is replicated	<span style="color: #1d6490;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another	<span style="color: #066d5a;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division
MAT	<p>ec8a_44ec</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #a42b33;">deletion</span>	a part of a <strong><span style="color: #008672;">chromosome</span></strong> is left out during DNA replication	<span style="color: #883b85;">Robertsonian translocation</span>	caused by breaks at or near the <strong><span style="color: #c1480a;">centromere</span></strong>s of two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s	<span style="color: #11703c;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #006980;">paracentric inversion</span>	can change two monocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a dicentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #745a12;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting extra copies of a gene
MAT	<p>ec8a_2219</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #006b6e;">pericentric inversion</span>	includes the <strong><span style="color: #c1480a;">centromere</span></strong> and there is a break point in each arm	<span style="color: #335ca5;">reciprocal translocation</span>	the Philadelphia <strong><span style="color: #008672;">chromosome</span></strong> is formed from this alteration of <strong><span style="color: #008672;">chromosome</span></strong>s 9 and 22	<span style="color: #973562;">Robertsonian translocation</span>	fusion of two <strong><span style="color: #008672;">chromosome</span></strong>s that have short p arms	<span style="color: #11703c;">non-reciprocal translocation</span>	the transferring of a <strong><span style="color: #008672;">chromosome</span></strong> segment from one <strong><span style="color: #008672;">chromosome</span></strong> to another non-homologous <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #745a12;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division
MAT	<p>ec8a_f6ca</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #7838b1;">paracentric inversion</span>	does<strong> <strong>NOT</strong> </strong>include the <strong><span style="color: #c1480a;">centromere</span></strong> and both breaks occur in one arm of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #066d5a;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #993e0e;">duplications</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is replicated	<span style="color: #973562;">pericentric inversion</span>	<strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> that includes both arms of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #1d6490;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>
MAT	<p>ec8a_b622</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #066d5a;">non-reciprocal translocation</span>	the transferring of a <strong><span style="color: #008672;">chromosome</span></strong> segment from one <strong><span style="color: #008672;">chromosome</span></strong> to another non-homologous <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #a42b33;">deletion</span>	a sequence of DNA is left out during DNA replication	<span style="color: #636205;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #006980;">pericentric inversion</span>	<strong><span style="color: #c1480a;">centromere</span></strong> is included in the <strong><span style="color: #56225d;">reverse</span></strong>d loop that is formed during synapsis	<span style="color: #7838b1;">Robertsonian translocation</span>	fusion of two <strong><span style="color: #008672;">chromosome</span></strong>s that have short p arms
MAT	<p>ec8a_95b9</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #11703c;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #973562;">reciprocal translocation</span>	the Philadelphia <strong><span style="color: #008672;">chromosome</span></strong> is formed from this alteration of <strong><span style="color: #008672;">chromosome</span></strong>s 9 and 22	<span style="color: #534abf;">pericentric inversion</span>	<strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> that includes both arms of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #745a12;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #006b6e;">paracentric inversion</span>	does<strong> <strong>NOT</strong> </strong>include the <strong><span style="color: #c1480a;">centromere</span></strong> and both breaks occur in one arm of the <strong><span style="color: #008672;">chromosome</span></strong>
MAT	<p>ec8a_c441</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #534abf;">reciprocal translocation</span>	a pair of non-homologous <strong><span style="color: #008672;">chromosome</span></strong>s swapping <strong><span style="color: #43861a;">genes</span></strong> with each other	<span style="color: #874f00;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material	<span style="color: #636205;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another	<span style="color: #1d6490;">pericentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order in a <strong><span style="color: #008672;">chromosome</span></strong> that includes the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #066d5a;">paracentric inversion</span>	a portion of a single <strong><span style="color: #008672;">chromosome</span></strong> arm has broken off, <strong><span style="color: #56225d;">reverse</span></strong>d, and reattached in its original place
