MAT	<p>ccf9_ac71</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	stearic acid &ndash; a fatty acid with 18 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	threonine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	sorbose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymine
MAT	<p>ccf9_062d</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	lanolin or wool wax &ndash; secreted by the sebaceous glands of sheep	<strong><span style="color: #003fff;">carbohydrates</span></strong>	erythrose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	cytidine	<strong><span style="color: #007a00;">proteins</span></strong>	glutamic acid
MAT	<p>ccf9_d739</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ribonucleic acid	<strong><span style="color: #007a00;">proteins</span></strong>	leucine	<strong><span style="color: #b74300;">lipids</span></strong>	caprylic acid &ndash; a fatty acid with 8 carbons	<strong><span style="color: #003fff;">carbohydrates</span></strong>	sorbitol &ndash; a sugar alcohol added to chewing gum
MAT	<p>ccf9_9374</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanosine triphosphate	<strong><span style="color: #b74300;">lipids</span></strong>	sphingosine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	arabinose	<strong><span style="color: #007a00;">proteins</span></strong>	antibodies &ndash; Y-shaped 150 kDa polypeptides used by the immune system
MAT	<p>ccf9_d0e6</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	fructose	<strong><span style="color: #007a00;">proteins</span></strong>	alanine	<strong><span style="color: #c80085;">nucleic acids</span></strong>	polynucleotides	<strong><span style="color: #b74300;">lipids</span></strong>	diglycerides
MAT	<p>ccf9_942a</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	testosterone	<strong><span style="color: #007a00;">proteins</span></strong>	serine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	trehalose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymidine
MAT	<p>ccf9_6c91</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	maltose	<strong><span style="color: #007a00;">proteins</span></strong>	polypeptides	<strong><span style="color: #b74300;">lipids</span></strong>	castor oil &ndash; oil pressed from castor beans	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ribonucleic acid
MAT	<p>ccf9_4f52</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ATP	<strong><span style="color: #b74300;">lipids</span></strong>	spermaceti wax &ndash; found in the head cavities of sperm whales	<strong><span style="color: #003fff;">carbohydrates</span></strong>	hemicellulose	<strong><span style="color: #007a00;">proteins</span></strong>	enzymes
MAT	<p>ccf9_867c</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	triglycerides	<strong><span style="color: #007a00;">proteins</span></strong>	asparagine	<strong><span style="color: #c80085;">nucleic acids</span></strong>	deoxyribonucleic acid	<strong><span style="color: #003fff;">carbohydrates</span></strong>	maltodextrin
MAT	<p>ccf9_bbc6</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	cytosine	<strong><span style="color: #007a00;">proteins</span></strong>	glutamine	<strong><span style="color: #b74300;">lipids</span></strong>	fatty acids	<strong><span style="color: #003fff;">carbohydrates</span></strong>	maltose
MAT	<p>ccf9_1420</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	histidine	<strong><span style="color: #b74300;">lipids</span></strong>	castor oil &ndash; oil pressed from castor beans	<strong><span style="color: #003fff;">carbohydrates</span></strong>	talose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	RNA
